,ra_center,dec_center,x0,x1,y0,y1
30,49.09090909090909,-85.53719008264463,36.02963246425524,62.15148498753863,-86.2811661913881,-84.63131552874809
31,65.45454545454545,-85.53719008264463,52.393268827891596,78.515121351175,-86.2811661913881,-84.63131552874809
32,81.81818181818183,-85.53719008264463,68.75690519152796,94.87875771481136,-86.2811661913881,-84.63131552874809
33,98.18181818181816,-85.53719008264463,85.12054155516431,111.24239407844772,-86.2811661913881,-84.63131552874809
34,114.54545454545456,-85.53719008264463,101.48417791880068,127.60603044208408,-86.2811661913881,-84.63131552874809
35,130.9090909090909,-85.53719008264463,117.84781428243707,143.96966680572046,-86.2811661913881,-84.63131552874809
36,147.27272727272725,-85.53719008264463,134.21145064607342,160.33330316935684,-86.2811661913881,-84.63131552874809
37,163.63636363636363,-85.53719008264463,150.57508700970982,176.6969395329932,-86.2811661913881,-84.63131552874809
38,179.99999999999997,-85.53719008264463,166.93872337334616,193.06057589662947,-86.2811661913881,-84.63131552874809
39,196.36363636363637,-85.53719008264463,183.30235973698242,209.42421226026588,-86.2811661913881,-84.63131552874809
40,212.72727272727272,-85.53719008264463,199.66599610061883,225.7878486239022,-86.2811661913881,-84.63131552874809
41,229.0909090909091,-85.53719008264463,216.02963246425517,242.15148498753854,-86.2811661913881,-84.63131552874809
42,245.4545454545454,-85.53719008264463,232.3932688278915,258.5151213511749,-86.2811661913881,-84.63131552874809
43,261.8181818181818,-85.53719008264463,248.75690519152798,-85.12124228518866,-86.2811661913881,-84.63131552874809
44,278.1818181818182,-85.53719008264463,265.1205415551643,-68.75760592155234,-86.2811661913881,-84.63131552874809
45,294.5454545454545,-85.53719008264463,-78.5158220811993,-52.39396955791585,-86.2811661913881,-84.63131552874809
46,310.9090909090909,-85.53719008264463,-62.15218571756304,-36.03033319427965,-86.2811661913881,-84.63131552874809
47,327.2727272727273,-85.53719008264463,-45.788549353926555,-19.666696830643218,-86.2811661913881,-84.63131552874809
48,343.6363636363636,-85.53719008264463,-29.424912990290238,-3.303060467006844,-86.2811661913881,-84.63131552874809
49,0.0,-84.0495867768595,7.067340694691524,-7.067729364784213,-84.82113777885034,-83.1581222287779
50,12.413793103448276,-84.0495867768595,3.068248411601192,21.75882777173225,-84.82113777885034,-83.1581222287779
51,24.82758620689655,-84.0495867768595,15.482041515049472,34.17262087518053,-84.82113777885034,-83.1581222287779
52,37.24137931034483,-84.0495867768595,27.895834618497748,46.5864139786288,-84.82113777885034,-83.1581222287779
53,49.6551724137931,-84.0495867768595,40.309627721946036,59.000207082077075,-84.82113777885034,-83.1581222287779
54,62.06896551724138,-84.0495867768595,52.72342082539428,71.41400018552531,-84.82113777885034,-83.1581222287779
55,74.48275862068967,-84.0495867768595,65.13721392884258,83.82779328897365,-84.82113777885034,-83.1581222287779
56,86.89655172413792,-84.0495867768595,77.55100703229083,96.24158639242188,-84.82113777885034,-83.1581222287779
57,99.3103448275862,-84.0495867768595,89.9648001357391,108.65537949587015,-84.82113777885034,-83.1581222287779
58,111.72413793103449,-84.0495867768595,102.37859323918737,121.06917259931843,-84.82113777885034,-83.1581222287779
59,124.13793103448276,-84.0495867768595,114.7923863426357,133.48296570276673,-84.82113777885034,-83.1581222287779
60,136.55172413793102,-84.0495867768595,127.20617944608395,145.896758806215,-84.82113777885034,-83.1581222287779
61,148.96551724137933,-84.0495867768595,139.61997254953224,158.31055190966327,-84.82113777885034,-83.1581222287779
62,161.3793103448276,-84.0495867768595,152.0337656529805,170.72434501311156,-84.82113777885034,-83.1581222287779
63,173.79310344827584,-84.0495867768595,164.44755875642875,183.1381381165597,-84.82113777885034,-83.1581222287779
64,186.2068965517241,-84.0495867768595,176.861351859877,195.55193122000804,-84.82113777885034,-83.1581222287779
65,198.6206896551724,-84.0495867768595,189.27514496332526,207.96572432345639,-84.82113777885034,-83.1581222287779
66,211.03448275862067,-84.0495867768595,201.68893806677363,220.37951742690467,-84.82113777885034,-83.1581222287779
67,223.4482758620689,-84.0495867768595,214.10273117022186,232.7933105303529,-84.82113777885034,-83.1581222287779
68,235.86206896551724,-84.0495867768595,226.51652427367011,245.20710363380115,-84.82113777885034,-83.1581222287779
69,248.27586206896552,-84.0495867768595,238.93031737711843,257.62089673724944,-84.82113777885034,-83.1581222287779
70,260.68965517241384,-84.0495867768595,251.34411048056668,-89.9653101593023,-84.82113777885034,-83.1581222287779
71,273.10344827586204,-84.0495867768595,263.7579035840149,-77.55151705585405,-84.82113777885034,-83.1581222287779
72,285.5172413793103,-84.0495867768595,-83.82830331253683,-65.13772395240574,-84.82113777885034,-83.1581222287779
73,297.93103448275866,-84.0495867768595,-71.41451020908846,-52.723930848957366,-84.82113777885034,-83.1581222287779
74,310.3448275862069,-84.0495867768595,-59.000717105640206,-40.31013774550917,-84.82113777885034,-83.1581222287779
75,322.7586206896552,-84.0495867768595,-46.58692400219189,-27.896344642060797,-84.82113777885034,-83.1581222287779
76,335.17241379310343,-84.0495867768595,-34.17313089874369,-15.482551538612654,-84.82113777885034,-83.1581222287779
77,347.5862068965517,-84.0495867768595,-21.759337795295437,-3.068758435164341,-84.82113777885034,-83.1581222287779
78,0.0,-82.56198347107437,5.813488398279767,-5.81380916648385,-83.34890143603178,-81.67981861366404
79,10.285714285714283,-82.56198347107437,3.0151377858851065,17.55589119749658,-83.34890143603178,-81.67981861366404
80,20.57142857142857,-82.56198347107437,13.300852071599396,27.841605483210863,-83.34890143603178,-81.67981861366404
81,30.857142857142854,-82.56198347107437,23.586566357313675,38.127319768925155,-83.34890143603178,-81.67981861366404
82,41.14285714285714,-82.56198347107437,33.872280643027956,48.41303405463943,-83.34890143603178,-81.67981861366404
83,51.42857142857143,-82.56198347107437,44.15799492874225,58.698748340353724,-83.34890143603178,-81.67981861366404
84,61.714285714285715,-82.56198347107437,54.44370921445653,68.98446262606801,-83.34890143603185,-81.67981861366404
85,72.0,-82.56198347107437,64.72942350017082,79.27017691178229,-83.34890143603185,-81.67981861366404
86,82.28571428571428,-82.56198347107437,75.01513778588513,89.55589119749659,-83.34890143603178,-81.67981861366404
87,92.57142857142857,-82.56198347107437,85.30085207159941,99.84160548321087,-83.34890143603178,-81.67981861366404
88,102.85714285714286,-82.56198347107437,95.58656635731369,110.12731976892515,-83.34890143603178,-81.67981861366404
89,113.14285714285714,-82.56198347107437,105.87228064302795,120.41303405463944,-83.34890143603178,-81.67981861366404
90,123.42857142857143,-82.56198347107437,116.15799492874226,130.69874834035372,-83.34890143603178,-81.67981861366404
91,133.71428571428572,-82.56198347107437,126.44370921445652,140.984462626068,-83.34890143603178,-81.67981861366404
92,144.0,-82.56198347107437,136.7294235001708,151.27017691178233,-83.34890143603178,-81.67981861366404
93,154.28571428571428,-82.56198347107437,147.01513778588512,161.55589119749658,-83.34890143603178,-81.67981861366404
94,164.57142857142856,-82.56198347107437,157.3008520715994,171.84160548321086,-83.34890143603178,-81.67981861366404
95,174.85714285714286,-82.56198347107437,167.5865663573137,182.12731976892516,-83.34890143603185,-81.67981861366404
96,185.14285714285717,-82.56198347107437,177.87228064302795,192.41303405463944,-83.34890143603185,-81.67981861366404
97,195.42857142857144,-82.56198347107437,188.15799492874217,202.6987483403537,-83.34890143603178,-81.67981861366404
98,205.7142857142857,-82.56198347107437,198.44370921445648,212.984462626068,-83.34890143603178,-81.67981861366404
99,216.0,-82.56198347107437,208.7294235001708,223.2701769117823,-83.34890143603178,-81.67981861366404
100,226.28571428571428,-82.56198347107437,219.01513778588506,233.55589119749652,-83.34890143603178,-81.67981861366404
101,236.57142857142856,-82.56198347107437,229.3008520715994,243.84160548321083,-83.34890143603178,-81.67981861366404
102,246.85714285714286,-82.56198347107437,239.5865663573136,254.12731976892516,-83.34890143603178,-81.67981861366404
103,257.1428571428571,-82.56198347107437,249.87228064302792,264.4130340546393,-83.34890143603178,-81.67981861366404
104,267.42857142857144,-82.56198347107437,260.1579949287422,-85.30125165964631,-83.34890143603178,-81.67981861366404
105,277.7142857142857,-82.56198347107437,-89.55629078554347,-75.01553737393198,-83.34890143603185,-81.67981861366404
106,288.0,-82.56198347107437,-79.27057649982919,-64.72982308821776,-83.34890143603178,-81.67981861366404
107,298.2857142857143,-82.56198347107437,-68.98486221411486,-54.444108802503365,-83.34890143603178,-81.67981861366404
108,308.57142857142856,-82.56198347107437,-58.699147928400635,-44.158394516789144,-83.34890143603178,-81.67981861366404
109,318.85714285714283,-82.56198347107437,-48.413433642686414,-33.87268023107481,-83.34890143603178,-81.67981861366404
110,329.1428571428571,-82.56198347107437,-38.127719356972136,-23.586965945360646,-83.34890143603178,-81.67981861366404
111,339.42857142857144,-82.56198347107437,-27.8420050712578,-13.301251659646312,-83.34890143603178,-81.67981861366404
112,349.71428571428567,-82.56198347107437,-17.556290785543524,-3.015537373932034,-83.34890143603178,-81.67981861366404
113,0.0,-81.07438016528927,4.9393751799864605,-4.939648239633129,-81.87108747581887,-80.19871678430535
114,8.78048780487805,-81.07438016528927,2.830353246985691,14.73029418021069,-81.87108747581887,-80.19871678430535
115,17.5609756097561,-81.07438016528927,11.610841051863732,23.51078198508873,-81.87108747581887,-80.19871678430535
116,26.34146341463415,-81.07438016528927,20.3913288567418,32.291269789966805,-81.87108747581887,-80.19871678430535
117,35.1219512195122,-81.07438016528927,29.17181666161985,41.071757594844854,-81.87108747581887,-80.19871678430535
118,43.90243902439024,-81.07438016528927,37.952304466497885,49.85224539972289,-81.87108747581887,-80.19871678430535
119,52.6829268292683,-81.07438016528927,46.73279227137596,58.63273320460095,-81.87108747581887,-80.19871678430535
120,61.463414634146346,-81.07438016528927,55.51328007625398,67.41322100947897,-81.87108747581887,-80.19871678430535
121,70.2439024390244,-81.07438016528927,64.29376788113204,76.19370881435704,-81.87108747581887,-80.19871678430535
122,79.02439024390243,-81.07438016528927,73.07425568601006,84.97419661923506,-81.87108747581887,-80.19871678430535
123,87.80487804878048,-81.07438016528927,81.85474349088813,93.75468442411312,-81.87108747581887,-80.19871678430535
124,96.58536585365853,-81.07438016528927,90.6352312957662,102.5351722289912,-81.87108747581887,-80.19871678430535
125,105.3658536585366,-81.07438016528927,99.41571910064421,111.31566003386921,-81.87108747581887,-80.19871678430535
126,114.14634146341464,-81.07438016528927,108.19620690552229,120.09614783874729,-81.87108747581887,-80.19871678430535
127,122.92682926829269,-81.07438016528927,116.9766947104003,128.87663564362532,-81.87108747581887,-80.19871678430535
128,131.7073170731707,-81.07438016528927,125.75718251527836,137.65712344850337,-81.87108747581887,-80.19871678430535
129,140.4878048780488,-81.07438016528927,134.53767032015645,146.4376112533814,-81.87108747581887,-80.19871678430535
130,149.26829268292684,-81.07438016528927,143.3181581250345,155.2180990582595,-81.87108747581887,-80.19871678430535
131,158.04878048780486,-81.07438016528927,152.09864592991246,163.9985868631375,-81.87108747581887,-80.19871678430535
132,166.8292682926829,-81.07438016528927,160.87913373479054,172.7790746680155,-81.87108747581887,-80.19871678430535
133,175.60975609756096,-81.07438016528927,169.65962153966862,181.5595624728936,-81.87108747581887,-80.19871678430535
134,184.39024390243904,-81.07438016528927,178.4401093445467,190.3400502777716,-81.87108747581887,-80.19871678430535
135,193.17073170731706,-81.07438016528927,187.22059714942463,199.1205380826497,-81.87108747581887,-80.19871678430535
136,201.95121951219508,-81.07438016528927,196.00108495430268,207.90102588752774,-81.87108747581887,-80.19871678430535
137,210.7317073170732,-81.07438016528927,204.78157275918076,216.68151369240573,-81.87108747581887,-80.19871678430535
138,219.51219512195127,-81.07438016528927,213.5620605640588,225.4620014972838,-81.87108747581887,-80.19871678430535
139,228.2926829268293,-81.07438016528927,222.3425483689369,234.24248930216186,-81.87108747581887,-80.19871678430535
140,237.07317073170728,-81.07438016528927,231.12303617381488,243.02297710704,-81.87108747581887,-80.19871678430535
141,245.85365853658539,-81.07438016528927,239.90352397869296,251.80346491191798,-81.87108747581887,-80.19871678430535
142,254.63414634146343,-81.07438016528927,248.6840117835711,260.5839527167961,-81.87108747581887,-80.19871678430535
143,263.4146341463414,-81.07438016528927,257.4644995884491,269.36444052167406,-81.87108747581887,-80.19871678430535
144,272.1951219512195,-81.07438016528927,266.24498739332716,-81.85507167344787,-81.87108747581887,-80.19871678430535
145,280.9756097560976,-81.07438016528927,-84.97452480179476,-73.07458386856979,-81.87108747581887,-80.19871678430535
146,289.7560975609756,-81.07438016528927,-76.19403699691668,-64.29409606369177,-81.87108747581887,-80.19871678430535
147,298.5365853658537,-81.07438016528927,-67.41354919203872,-55.51360825881369,-81.87108747581887,-80.19871678430535
148,307.3170731707317,-81.07438016528927,-58.633061387160694,-46.733120453935726,-81.87108747581887,-80.19871678430535
149,316.0975609756097,-81.07438016528927,-49.85257358228267,-37.952632649057705,-81.87108747581887,-80.19871678430535
150,324.8780487804878,-81.07438016528927,-41.07208577740454,-29.17214484417957,-81.87108747581887,-80.19871678430535
151,333.6585365853658,-81.07438016528927,-32.29159797252663,-20.391657039301663,-81.87108747581887,-80.19871678430535
152,342.4390243902439,-81.07438016528927,-23.511110167648496,-11.611169234423528,-81.87108747581887,-80.19871678430535
153,351.21951219512187,-81.07438016528927,-14.730622362770362,-2.830681429545507,-81.87108747581887,-80.19871678430535
154,0.0,-79.58677685950413,4.295844361722239,-4.296082132876336,-80.39026882739576,-78.71591857946784
155,7.659574468085107,-79.58677685950413,2.622168836488351,12.696701691344671,-80.39026882739576,-78.71591857946784
156,15.319148936170214,-79.58677685950413,10.28174330457346,20.356276159429783,-80.39026882739576,-78.71591857946788
157,22.97872340425532,-79.58677685950413,17.941317772658575,28.015850627514887,-80.39026882739576,-78.71591857946784
158,30.638297872340427,-79.58677685950413,25.60089224074368,35.6754250956,-80.39026882739576,-78.71591857946784
159,38.29787234042553,-79.58677685950413,33.260466708828766,43.334999563685074,-80.39026882739576,-78.71591857946784
160,45.95744680851064,-79.58677685950413,40.920041176913884,50.99457403177019,-80.39026882739576,-78.71591857946784
161,53.61702127659574,-79.58677685950413,48.57961564499895,58.65414849985527,-80.39026882739576,-78.71591857946784
162,61.276595744680854,-79.58677685950413,56.239190113084106,66.31372296794044,-80.39026882739576,-78.71591857946784
163,68.93617021276596,-79.58677685950413,63.898764581169175,73.97329743602549,-80.39026882739576,-78.71591857946784
164,76.59574468085106,-79.58677685950413,71.5583390492543,81.63287190411059,-80.39026882739576,-78.71591857946784
165,84.25531914893618,-79.58677685950413,79.21791351733941,89.2924463721957,-80.39026882739576,-78.71591857946784
166,91.91489361702128,-79.58677685950413,86.87748798542452,96.95202084028082,-80.39026882739576,-78.71591857946784
167,99.57446808510642,-79.58677685950413,94.53706245350959,104.61159530836592,-80.39026882739576,-78.71591857946784
168,107.23404255319149,-79.58677685950413,102.19663692159472,112.27116977645106,-80.39026882739576,-78.71591857946784
169,114.89361702127658,-79.58677685950413,109.85621138967986,119.93074424453616,-80.39026882739576,-78.71591857946784
170,122.55319148936171,-79.58677685950413,117.51578585776495,127.59031871262123,-80.39026882739576,-78.71591857946784
171,130.2127659574468,-79.58677685950413,125.17536032585006,135.24989318070638,-80.39026882739576,-78.71591857946784
172,137.87234042553192,-79.58677685950413,132.83493479393516,142.90946764879146,-80.39026882739576,-78.71591857946784
173,145.531914893617,-79.58677685950413,140.49450926202027,150.56904211687657,-80.39026882739576,-78.71591857946784
174,153.1914893617021,-79.58677685950413,148.1540837301053,158.22861658496163,-80.39026882739576,-78.71591857946784
175,160.85106382978725,-79.58677685950413,155.8136581981905,165.88819105304682,-80.39026882739576,-78.71591857946784
176,168.5106382978723,-79.58677685950413,163.47323266627555,173.54776552113185,-80.39026882739576,-78.71591857946784
177,176.17021276595744,-79.58677685950413,171.13280713436072,181.207339989217,-80.39026882739576,-78.71591857946784
178,183.82978723404256,-79.58677685950413,178.79238160244574,188.86691445730202,-80.39026882739576,-78.71591857946784
179,191.4893617021277,-79.58677685950413,186.45195607053088,196.52648892538718,-80.39026882739576,-78.71591857946784
180,199.14893617021283,-79.58677685950413,194.11153053861594,204.18606339347232,-80.39026882739576,-78.71591857946784
181,206.80851063829783,-79.58677685950413,201.77110500670105,211.84563786155738,-80.39026882739576,-78.71591857946784
182,214.46808510638297,-79.58677685950413,209.43067947478616,219.5052123296425,-80.39026882739576,-78.71591857946788
183,222.12765957446808,-79.58677685950413,217.09025394287133,227.1647867977277,-80.39026882739576,-78.71591857946788
184,229.78723404255317,-79.58677685950413,224.7498284109564,234.82436126581268,-80.39026882739576,-78.71591857946784
185,237.4468085106383,-79.58677685950413,232.4094028790415,242.48393573389785,-80.39026882739576,-78.71591857946784
186,245.10638297872342,-79.58677685950413,240.0689773471266,250.1435102019829,-80.39026882739576,-78.71591857946784
187,252.7659574468085,-79.58677685950413,247.72855181521172,257.8030846700681,-80.39026882739576,-78.71591857946784
188,260.4255319148936,-79.58677685950413,255.38812628329688,265.46265913815313,-80.39026882739576,-78.71591857946784
189,268.0851063829787,-79.58677685950413,263.04770075138197,-86.87776639376165,-80.39026882739576,-78.71591857946784
190,275.74468085106383,-79.58677685950413,-89.29272478053292,-79.2181919256767,-80.39026882739576,-78.71591857946784
191,283.40425531914894,-79.58677685950413,-81.63315031244775,-71.55861745759154,-80.39026882739576,-78.71591857946788
192,291.063829787234,-79.58677685950413,-73.9735758443627,-63.89904298950637,-80.39026882739576,-78.71591857946784
193,298.7234042553191,-79.58677685950413,-66.31400137627764,-56.23946852142137,-80.39026882739576,-78.71591857946784
194,306.3829787234042,-79.58677685950413,-58.65442690819265,-48.57989405333632,-80.39026882739576,-78.71591857946784
195,314.0425531914893,-79.58677685950413,-50.994852440107366,-40.92031958525121,-80.39026882739576,-78.71591857946784
196,321.7021276595745,-79.58677685950413,-43.335277972022254,-33.26074511716598,-80.39026882739576,-78.71591857946784
197,329.3617021276596,-79.58677685950413,-35.6757035039372,-25.60117064908087,-80.39026882739576,-78.71591857946784
198,337.0212765957447,-79.58677685950413,-28.016129035852202,-17.941596180995873,-80.39026882739576,-78.71591857946784
199,344.6808510638298,-79.58677685950413,-20.356554567766977,-10.282021712910705,-80.39026882739576,-78.71591857946784
200,352.3404255319149,-79.58677685950413,-12.696980099681866,-2.622447244825537,-80.39026882739576,-78.71591857946784
201,0.0,-78.09917355371901,3.8027130126144235,-3.8029236604022003,-78.907648841067,-77.23201505456595
202,6.79245283018868,-78.09917355371901,2.422927628324081,11.16173622741502,-78.907648841067,-77.23201505456595
203,13.584905660377359,-78.09917355371901,9.215380458512756,17.954189057603692,-78.907648841067,-77.23201505456595
204,20.37735849056604,-78.09917355371901,16.007833288701452,24.746641887792396,-78.907648841067,-77.23201505456595
205,27.169811320754718,-78.09917355371901,22.800286118890128,31.539094717981072,-78.907648841067,-77.23201505456595
206,33.9622641509434,-78.09917355371901,29.592738949078807,38.33154754816975,-78.907648841067,-77.23201505456595
207,40.75471698113208,-78.09917355371901,36.38519177926748,45.124000378358424,-78.907648841067,-77.23201505456595
208,47.54716981132076,-78.09917355371901,43.177644609456145,51.916453208547104,-78.907648841067,-77.23201505456595
209,54.339622641509436,-78.09917355371901,49.97009743964485,58.7089060387358,-78.907648841067,-77.23201505456595
210,61.132075471698116,-78.09917355371901,56.76255026983355,65.50135886892447,-78.907648841067,-77.23201505456595
211,67.9245283018868,-78.09917355371901,63.555003100022205,72.29381169911316,-78.907648841067,-77.23201505456595
212,74.71698113207545,-78.09917355371901,70.34745593021084,79.0862645293018,-78.907648841067,-77.23201505456595
213,81.50943396226415,-78.09917355371901,77.13990876039955,85.87871735949048,-78.907648841067,-77.23201505456595
214,88.30188679245283,-78.09917355371901,83.93236159058823,92.67117018967916,-78.907648841067,-77.23201505456595
215,95.09433962264151,-78.09917355371901,90.7248144207769,99.46362301986782,-78.907648841067,-77.23201505456595
216,101.88679245283018,-78.09917355371901,97.51726725096559,106.25607585005652,-78.907648841067,-77.23201505456595
217,108.67924528301887,-78.09917355371901,104.3097200811543,113.04852868024523,-78.907648841067,-77.23201505456595
218,115.47169811320757,-78.09917355371901,111.10217291134295,119.84098151043388,-78.907648841067,-77.23201505456595
219,122.26415094339623,-78.09917355371901,117.89462574153164,126.63343434062256,-78.907648841067,-77.23201505456595
220,129.0566037735849,-78.09917355371901,124.68707857172032,133.42588717081128,-78.907648841067,-77.23201505456595
221,135.8490566037736,-78.09917355371901,131.47953140190901,140.21834000099992,-78.907648841067,-77.23201505456595
222,142.64150943396228,-78.09917355371901,138.2719842320977,147.0107928311886,-78.907648841067,-77.23201505456595
223,149.4339622641509,-78.09917355371901,145.06443706228632,153.80324566137728,-78.907648841067,-77.23201505456595
224,156.2264150943396,-78.09917355371901,151.85688989247498,160.5956984915659,-78.907648841067,-77.23201505456595
225,163.0188679245283,-78.09917355371901,158.64934272266368,167.38815132175458,-78.907648841067,-77.23201505456595
226,169.81132075471697,-78.09917355371901,165.4417955528524,174.18060415194333,-78.907648841067,-77.23201505456595
227,176.6037735849057,-78.09917355371901,172.23424838304106,180.973056982132,-78.907648841067,-77.23201505456595
228,183.3962264150944,-78.09917355371901,179.0267012132297,187.76550981232063,-78.907648841067,-77.23201505456595
229,190.18867924528303,-78.09917355371901,185.8191540434184,194.55796264250927,-78.907648841067,-77.23201505456595
230,196.9811320754717,-78.09917355371901,192.61160687360712,201.35041547269802,-78.907648841067,-77.23201505456595
231,203.7735849056604,-78.09917355371901,199.4040597037957,208.14286830288668,-78.907648841067,-77.23201505456595
232,210.56603773584905,-78.09917355371901,206.19651253398442,214.9353211330753,-78.907648841067,-77.23201505456595
233,217.35849056603772,-78.09917355371901,212.9889653641732,221.72777396326407,-78.907648841067,-77.23201505456595
234,224.15094339622644,-78.09917355371901,219.7814181943618,228.52022679345276,-78.907648841067,-77.23201505456595
235,230.9433962264151,-78.09917355371901,226.57387102455053,235.31267962364143,-78.907648841067,-77.23201505456595
236,237.73584905660374,-78.09917355371901,233.36632385473916,242.1051324538301,-78.907648841067,-77.23201505456595
237,244.52830188679246,-78.09917355371901,240.15877668492791,248.89758528401882,-78.907648841067,-77.23201505456595
238,251.3207547169811,-78.09917355371901,246.95122951511647,255.69003811420743,-78.907648841067,-77.23201505456595
239,258.1132075471698,-78.09917355371901,253.7436823453052,262.48249094439615,-78.907648841067,-77.23201505456595
240,264.90566037735846,-78.09917355371901,260.5361351754938,269.2749437745848,-78.907648841067,-77.23201505456595
241,271.6981132075472,-78.09917355371901,267.3285880056826,-83.93260339522652,-78.907648841067,-77.23201505456595
242,278.49056603773585,-78.09917355371901,-85.87895916412879,-77.14015056503786,-78.907648841067,-77.23201505456595
243,285.28301886792457,-78.09917355371901,-79.08650633393995,-70.34769773484913,-78.907648841067,-77.23201505456595
244,292.0754716981132,-78.09917355371901,-72.29405350375151,-63.55524490466058,-78.907648841067,-77.23201505456595
245,298.8679245283018,-78.09917355371901,-65.50160067356273,-56.76279207447192,-78.907648841067,-77.23201505456595
246,305.66037735849056,-78.09917355371901,-58.709147843373955,-49.97033924428314,-78.907648841067,-77.23201505456595
247,312.4528301886792,-78.09917355371901,-51.91669501318552,-43.17788641409453,-78.907648841067,-77.23201505456595
248,319.24528301886795,-78.09917355371901,-45.12424218299674,-36.38543358390581,-78.907648841067,-77.23201505456595
249,326.0377358490566,-78.09917355371901,-38.33178935280813,-29.592980753717143,-78.907648841067,-77.23201505456595
250,332.83018867924517,-78.09917355371901,-31.53933652261935,-22.800527923528534,-78.907648841067,-77.23201505456595
251,339.62264150943395,-78.09917355371901,-24.746883692430686,-16.008075093339755,-78.907648841067,-77.23201505456595
252,346.41509433962267,-78.09917355371901,-17.95443086224185,-9.215622263151033,-78.907648841067,-77.23201505456595
253,353.20754716981133,-78.09917355371901,-11.161978032053298,-2.423169432962368,-78.907648841067,-77.23201505456595
254,0.0,-76.61157024793387,3.4130774498967735,-3.4132666222838566,-77.42386463607977,-75.74735149345813
255,6.0,-76.61157024793387,2.1399336832505917,9.859852522805733,-77.42386463607977,-75.74735149345813
256,12.0,-76.61157024793387,8.139933683250574,15.859852522805712,-77.42386463607977,-75.74735149345813
257,18.0,-76.61157024793387,14.13993368325058,21.85985252280572,-77.42386463607977,-75.74735149345813
258,24.0,-76.61157024793387,20.139933683250593,27.859852522805728,-77.42386463607977,-75.74735149345813
259,30.0,-76.61157024793387,26.13993368325057,33.85985252280571,-77.42386463607977,-75.74735149345813
260,36.0,-76.61157024793387,32.13993368325058,39.85985252280572,-77.42386463607977,-75.74735149345808
261,42.0,-76.61157024793387,38.1399336832506,45.85985252280573,-77.42386463607977,-75.74735149345813
262,48.0,-76.61157024793387,44.13993368325061,51.85985252280574,-77.42386463607977,-75.74735149345813
263,54.0,-76.61157024793387,50.13993368325058,57.85985252280573,-77.42386463607977,-75.74735149345813
264,59.99999999999999,-76.61157024793387,56.13993368325056,63.8598525228057,-77.42386463607977,-75.74735149345813
